线号,行别,里程,日期,垂加,垂加等级,水加,水加等级,数据等级,车速,车型,车号,车次
2001,单线,2041.626,2024-03-22 22:23:00,0.04,1,0.03,0,1,70,102,1327,51341
2001,单线,2041.659,2024-03-22 22:23:00,0.04,1,0.03,0,1,70,102,1327,51341
2001,单线,2041.923,2024-03-22 22:23:00,0.04,1,0.03,0,1,70,102,1327,51341
2001,单线,2041.759,2024-03-22 22:23:00,0.03,0,0.04,1,1,70,102,1327,51341
2001,单线,2041.692,2024-03-22 22:23:00,0.03,0,0.04,1,1,70,102,1327,51341
2001,单线,2041.593,2024-03-22 22:23:00,0.04,1,0.03,0,1,69,102,1327,51341
2001,单线,2041.56,2024-03-22 22:23:00,0.05,1,0.04,1,1,69,102,1327,51341
2001,单线,2041.726,2024-03-22 22:23:00,0.02,0,0.04,1,1,70,102,1327,51341
2001,单线,2040.879,2024-03-22 22:23:00,0.04,1,0.03,0,1,71,102,1327,51341
2001,单线,2039.593,2024-03-22 22:25:00,0.04,1,0.03,0,1,72,102,1327,51341
2001,单线,2039.352,2024-03-22 22:25:00,0.04,1,0.04,1,1,73,102,1327,51341
2001,单线,2039.417,2024-03-22 22:25:00,0.04,1,0.03,0,1,73,102,1327,51341
2001,单线,2039.385,2024-03-22 22:25:00,0.04,1,0.04,1,1,73,102,1327,51341
2001,单线,2039.315,2024-03-22 22:25:00,0.03,0,0.04,1,1,73,102,1327,51341
2001,单线,2039.282,2024-03-22 22:25:00,0.04,1,0.03,0,1,73,102,1327,51341
2001,单线,2036.154,2024-03-22 22:27:00,0.02,0,0.04,1,1,74,102,1327,51341
2001,单线,2036.837,2024-03-22 22:27:00,0.02,0,0.04,1,1,74,102,1327,51341
2001,单线,2036.459,2024-03-22 22:27:00,0.03,0,0.06,2,2,73,102,1327,51341
2001,单线,2036.49,2024-03-22 22:27:00,0.03,0,0.04,1,1,73,102,1327,51341
2001,单线,2036.091,2024-03-22 22:27:00,0.04,1,0.03,0,1,73,102,1327,51341
2001,单线,2035.708,2024-03-22 22:28:00,0.06,1,0.02,0,1,71,102,1327,51341
2001,单线,2035.675,2024-03-22 22:28:00,0.05,1,0.02,0,1,71,102,1327,51341
2001,单线,2034.225,2024-03-22 22:29:00,0.05,1,0.03,0,1,70,102,1327,51341
2001,单线,2034.192,2024-03-22 22:29:00,0.03,0,0.04,1,1,71,102,1327,51341
2001,单线,2033.328,2024-03-22 22:30:00,0.03,0,0.04,1,1,73,102,1327,51341
2001,单线,2033.359,2024-03-22 22:30:00,0.05,1,0.02,0,1,74,102,1327,51341
2001,单线,2030.415,2024-03-22 22:32:00,0.04,1,0.03,0,1,73,102,1327,51341
2001,单线,2029.294,2024-03-22 22:33:00,0.04,1,0.03,0,1,72,102,1327,51341
2001,单线,2025.986,2024-03-22 22:36:00,0.05,1,0.03,0,1,67,102,1327,51341
2001,单线,2024.601,2024-03-22 22:37:00,0.04,1,0.06,2,2,74,102,1327,51341
2001,单线,2024.635,2024-03-22 22:37:00,0.04,1,0.05,1,1,74,102,1327,51341
2001,单线,2024.532,2024-03-22 22:37:00,0.05,1,0.04,1,1,73,102,1327,51341
2001,单线,2024.706,2024-03-22 22:37:00,0.04,1,0.03,0,1,74,102,1327,51341
2001,单线,2024.67,2024-03-22 22:37:00,0.06,1,0.06,2,2,74,102,1327,51341
2001,单线,2024.871,2024-03-22 22:37:00,0.05,1,0.02,0,1,73,102,1327,51341
2001,单线,2023.5,2024-03-22 22:38:00,0.04,1,0.03,0,1,69,102,1327,51341
2001,单线,2023.435,2024-03-22 22:38:00,0.04,1,0.03,0,1,69,102,1327,51341
2001,单线,2023.563,2024-03-22 22:38:00,0.06,1,0.03,0,1,69,102,1327,51341
2001,单线,2023.596,2024-03-22 22:38:00,0.04,1,0.04,1,1,69,102,1327,51341
2001,单线,2023.531,2024-03-22 22:38:00,0.05,1,0.05,1,1,69,102,1327,51341
2001,单线,2023.629,2024-03-22 22:38:00,0.04,1,0.03,0,1,69,102,1327,51341
2001,单线,2022.233,2024-03-22 22:39:00,0.06,1,0.01,0,1,68,102,1327,51341
2001,单线,2022.2,2024-03-22 22:39:00,0.05,1,0.01,0,1,68,102,1327,51341
2001,单线,2022.519,2024-03-22 22:39:00,0.02,0,0.04,1,1,67,102,1327,51341
2001,单线,2020.463,2024-03-22 22:41:00,0.04,1,0.03,0,1,73,102,1327,51341
2001,单线,2020.496,2024-03-22 22:41:00,0.05,1,0.02,0,1,73,102,1327,51341
2001,单线,2019.345,2024-03-22 22:42:00,0.04,1,0.03,0,1,72,102,1327,51341
2001,单线,2019.377,2024-03-22 22:42:00,0.04,1,0.03,0,1,72,102,1327,51341
2001,单线,2017.769,2024-03-22 22:43:00,0.04,1,0.03,0,1,74,102,1327,51341
2001,单线,2017.37,2024-03-22 22:43:00,0.05,1,0.02,0,1,73,102,1327,51341
2001,单线,2017.401,2024-03-22 22:43:00,0.05,1,0.02,0,1,73,102,1327,51341
2001,单线,2016.817,2024-03-22 22:44:00,0.03,0,0.04,1,1,74,102,1327,51341
2001,单线,2011.177,2024-03-22 22:49:00,0.04,1,0.03,0,1,70,102,1327,51341
2001,单线,2010.978,2024-03-22 22:49:00,0.04,1,0.03,0,1,72,102,1327,51341
2001,单线,2009.569,2024-03-22 22:50:00,0.04,1,0.03,0,1,73,102,1327,51341
2001,单线,2007.688,2024-03-22 22:51:00,0.05,1,0.02,0,1,74,102,1327,51341
2001,单线,2007.655,2024-03-22 22:51:00,0.05,1,0.02,0,1,74,102,1327,51341
2001,单线,2000.907,2024-03-22 22:57:00,0.04,1,0.03,0,1,74,102,1327,51341
2001,单线,2000.977,2024-03-22 22:57:00,0.04,1,0.03,0,1,74,102,1327,51341
2001,单线,2000.986,2024-03-23 03:23:00,0.07,1,0.01,0,1,86,102,1353,83332
2001,单线,2000.922,2024-03-23 03:23:00,0.05,1,0.01,0,1,86,102,1353,83332
2001,单线,2000.953,2024-03-23 03:23:00,0.05,1,0.01,0,1,86,102,1353,83332
2001,单线,2007.684,2024-03-23 03:28:00,0.05,1,0.01,0,1,81,102,1353,83332
2001,单线,2007.647,2024-03-23 03:28:00,0.05,1,0.01,0,1,81,102,1353,83332
2001,单线,2009.569,2024-03-23 03:30:00,0.05,1,0.01,0,1,76,102,1353,83332
2001,单线,2011.626,2024-03-23 03:31:00,0.05,1,0.01,0,1,77,102,1353,83332
2001,单线,2011.267,2024-03-23 03:31:00,0.04,1,0.01,0,1,76,102,1353,83332
2001,单线,2011.23,2024-03-23 03:31:00,0.05,1,0.01,0,1,76,102,1353,83332
2001,单线,2012.613,2024-03-23 03:32:00,0.05,1,0.01,0,1,81,102,1353,83332
2001,单线,2014.913,2024-03-23 03:34:00,0.05,1,0.01,0,1,83,102,1353,83332
2001,单线,2017.371,2024-03-23 03:35:00,0.05,1,0.01,0,1,85,102,1353,83332
2001,单线,2018.383,2024-03-23 03:36:00,0.05,1,0.01,0,1,85,102,1353,83332
2001,单线,2018.416,2024-03-23 03:36:00,0.05,1,0.01,0,1,85,102,1353,83332
2001,单线,2018.689,2024-03-23 03:36:00,0.06,1,0.01,0,1,85,102,1353,83332
2001,单线,2017.774,2024-03-23 03:36:00,0.05,1,0.01,0,1,85,102,1353,83332
2001,单线,2017.412,2024-03-23 03:36:00,0.05,1,0.01,0,1,85,102,1353,83332
2001,单线,2018.132,2024-03-23 03:36:00,0.05,1,0.01,0,1,85,102,1353,83332
2001,单线,2019.264,2024-03-23 03:37:00,0.05,1,0.01,0,1,85,102,1353,83332
2001,单线,2019.108,2024-03-23 03:37:00,0.05,1,0.01,0,1,85,102,1353,83332
2001,单线,2020.168,2024-03-23 03:37:00,0.05,1,0.01,0,1,82,102,1353,83332
2001,单线,2019.798,2024-03-23 03:37:00,0.05,1,0.01,0,1,84,102,1353,83332
2001,单线,2018.949,2024-03-23 03:37:00,0.05,1,0.01,0,1,85,102,1353,83332
2001,单线,2019.76,2024-03-23 03:37:00,0.05,1,0.01,0,1,84,102,1353,83332
2001,单线,2019.406,2024-03-23 03:37:00,0.05,1,0.01,0,1,84,102,1353,83332
2001,单线,2019.936,2024-03-23 03:37:00,0.05,1,0.01,0,1,83,102,1353,83332
2001,单线,2019.724,2024-03-23 03:37:00,0.05,1,0.01,0,1,84,102,1353,83332
2001,单线,2019.691,2024-03-23 03:37:00,0.05,1,0.01,0,1,84,102,1353,83332
2001,单线,2020.135,2024-03-23 03:37:00,0.05,1,0.01,0,1,82,102,1353,83332
2001,单线,2019.077,2024-03-23 03:37:00,0.05,1,0.01,0,1,85,102,1353,83332
2001,单线,2020.098,2024-03-23 03:37:00,0.05,1,0.01,0,1,83,102,1353,83332
2001,单线,2020.288,2024-03-23 03:38:00,0.05,1,0.01,0,1,81,102,1353,83332
2001,单线,2020.492,2024-03-23 03:38:00,0.05,1,0.01,0,1,79,102,1353,83332
2001,单线,2020.964,2024-03-23 03:38:00,0.05,1,0.01,0,1,73,102,1353,83332
2001,单线,2020.995,2024-03-23 03:38:00,0.06,1,0.01,0,1,73,102,1353,83332
2001,单线,2023.5,2024-03-23 03:41:00,0.05,1,0.01,0,1,59,102,1353,83332
2001,单线,2025.979,2024-03-23 03:43:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2026.712,2024-03-23 03:43:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2026.378,2024-03-23 03:43:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2028.305,2024-03-23 03:45:00,0.05,1,0.01,0,1,67,102,1353,83332
2001,单线,2028.462,2024-03-23 03:45:00,0.05,1,0.01,0,1,67,102,1353,83332
2001,单线,2028.588,2024-03-23 03:45:00,0.05,1,0.01,0,1,67,102,1353,83332
2001,单线,2029.284,2024-03-23 03:46:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2031.169,2024-03-23 03:47:00,0.05,1,0.01,0,1,73,102,1353,83332
2001,单线,2030.355,2024-03-23 03:47:00,0.05,1,0.01,0,1,72,102,1353,83332
2001,单线,2031.304,2024-03-23 03:47:00,0.05,1,0.01,0,1,74,102,1353,83332
2001,单线,2033.344,2024-03-23 03:49:00,0.05,1,0.01,0,1,86,102,1353,83332
2001,单线,2032.887,2024-03-23 03:49:00,0.05,1,0.01,0,1,84,102,1353,83332
2001,单线,2035.715,2024-03-23 03:51:00,0.07,1,0.01,0,1,82,102,1353,83332
2001,单线,2038.777,2024-03-23 03:53:00,0.04,1,0.01,0,1,73,102,1353,83332
2001,单线,2040.151,2024-03-23 03:54:00,0.05,1,0.01,0,1,71,102,1353,83332
2001,单线,2039.951,2024-03-23 03:54:00,0.05,1,0.01,0,1,71,102,1353,83332
2001,单线,2040.184,2024-03-23 03:54:00,0.05,1,0.01,0,1,71,102,1353,83332
2001,单线,2040.814,2024-03-23 03:55:00,0.04,1,0.01,0,1,70,102,1353,83332
2001,单线,2040.781,2024-03-23 03:55:00,0.05,1,0.01,0,1,71,102,1353,83332
2001,单线,2042.806,2024-03-23 03:56:00,0.05,1,0.01,0,1,71,102,1353,83332
2001,单线,2043.685,2024-03-23 03:57:00,0.05,1,0.01,0,1,75,102,1353,83332
2001,单线,2043.645,2024-03-23 03:57:00,0.05,1,0.01,0,1,75,102,1353,83332
2001,单线,2044.659,2024-03-23 03:58:00,0.06,1,0.01,0,1,81,102,1353,83332
2001,单线,2044.322,2024-03-23 03:58:00,0.04,1,0.01,0,1,77,102,1353,83332
2001,单线,2046.734,2024-03-23 03:59:00,0.05,1,0.01,0,1,74,102,1353,83332
2001,单线,2047.902,2024-03-23 04:00:00,0.05,1,0.01,0,1,73,102,1353,83332
2001,单线,2048.137,2024-03-23 04:01:00,0.05,1,0.01,0,1,72,102,1353,83332
2001,单线,2048.409,2024-03-23 04:01:00,0.05,1,0.01,0,1,72,102,1353,83332
2001,单线,2048.343,2024-03-23 04:01:00,0.05,1,0.01,0,1,72,102,1353,83332
2001,单线,2048.644,2024-03-23 04:01:00,0.05,1,0.01,0,1,72,102,1353,83332
2001,单线,2051.851,2024-03-23 04:04:00,0.06,1,0.01,0,1,69,102,1353,83332
2001,单线,2051.917,2024-03-23 04:04:00,0.05,1,0.01,0,1,69,102,1353,83332
2001,单线,2051.658,2024-03-23 04:04:00,0.05,1,0.01,0,1,69,102,1353,83332
2001,单线,2051.689,2024-03-23 04:04:00,0.06,1,0.01,0,1,69,102,1353,83332
2001,单线,2052.142,2024-03-23 04:04:00,0.05,1,0.01,0,1,69,102,1353,83332
2001,单线,2052.175,2024-03-23 04:04:00,0.05,1,0.01,0,1,69,102,1353,83332
2001,单线,2051.755,2024-03-23 04:04:00,0.06,1,0.01,0,1,69,102,1353,83332
2001,单线,2052.046,2024-03-23 04:04:00,0.05,1,0.01,0,1,69,102,1353,83332
2001,单线,2052.271,2024-03-23 04:04:00,0.05,1,0.01,0,1,69,102,1353,83332
2001,单线,2051.787,2024-03-23 04:04:00,0.05,1,0.01,0,1,69,102,1353,83332
2001,单线,2052.466,2024-03-23 04:04:00,0.05,1,0.01,0,1,69,102,1353,83332
2001,单线,2054.436,2024-03-23 04:06:00,0.05,1,0.01,0,1,70,102,1353,83332
2001,单线,2054.371,2024-03-23 04:06:00,0.06,1,0.01,0,1,69,102,1353,83332
2001,单线,2054.403,2024-03-23 04:06:00,0.06,1,0.01,0,1,69,102,1353,83332
2001,单线,2054.272,2024-03-23 04:06:00,0.05,1,0.01,0,1,69,102,1353,83332
2001,单线,2055.431,2024-03-23 04:07:00,0.07,1,0.01,0,1,72,102,1353,83332
2001,单线,2099.854,2024-03-23 04:08:00,0.05,1,0.02,0,1,82,102,1193,29019
2001,单线,2099.521,2024-03-23 04:08:00,0.04,1,0.03,0,1,82,102,1193,29019
2001,单线,2099.655,2024-03-23 04:08:00,0.04,1,0.03,0,1,82,102,1193,29019
2001,单线,2098.725,2024-03-23 04:09:00,0.04,1,0.03,0,1,82,102,1193,29019
2001,单线,2098.576,2024-03-23 04:09:00,0.03,0,0.04,1,1,81,102,1193,29019
2001,单线,2098.163,2024-03-23 04:09:00,0.04,1,0.03,0,1,79,102,1193,29019
2001,单线,2097.368,2024-03-23 04:10:00,0.05,1,0.03,0,1,78,102,1193,29019
2001,单线,2097.332,2024-03-23 04:10:00,0.04,1,0.03,0,1,78,102,1193,29019
2001,单线,2097.431,2024-03-23 04:10:00,0.05,1,0.02,0,1,78,102,1193,29019
2001,单线,2095.768,2024-03-23 04:11:00,0.04,1,0.03,0,1,82,102,1193,29019
2001,单线,2059.836,2024-03-23 04:11:00,0.05,1,0.01,0,1,72,102,1353,83332
2001,单线,2095.936,2024-03-23 04:11:00,0.04,1,0.03,0,1,81,102,1193,29019
2001,单线,2061.232,2024-03-23 04:12:00,0.05,1,0.01,0,1,66,102,1353,83332
2001,单线,2060.845,2024-03-23 04:12:00,0.05,1,0.01,0,1,67,102,1353,83332
2001,单线,2060.814,2024-03-23 04:12:00,0.05,1,0.01,0,1,67,102,1353,83332
2001,单线,2093.692,2024-03-23 04:12:00,0.05,1,0.02,0,1,82,102,1193,29019
2001,单线,2062.634,2024-03-23 04:13:00,0.06,1,0.01,0,1,70,102,1353,83332
2001,单线,2062.501,2024-03-23 04:13:00,0.05,1,0.01,0,1,70,102,1353,83332
2001,单线,2093.291,2024-03-23 04:13:00,0.05,1,0.02,0,1,82,102,1193,29019
2001,单线,2091.407,2024-03-23 04:14:00,0.05,1,0.02,0,1,79,102,1193,29019
2001,单线,2091.153,2024-03-23 04:14:00,0.04,1,0.03,0,1,80,102,1193,29019
2001,单线,2063.736,2024-03-23 04:14:00,0.05,1,0.01,0,1,71,102,1353,83332
2001,单线,2091.25,2024-03-23 04:14:00,0.05,1,0.02,0,1,79,102,1193,29019
2001,单线,2090.988,2024-03-23 04:14:00,0.04,1,0.03,0,1,80,102,1193,29019
2001,单线,2063.704,2024-03-23 04:14:00,0.05,1,0.01,0,1,71,102,1353,83332
2001,单线,2091.747,2024-03-23 04:14:00,0.05,1,0.02,0,1,80,102,1193,29019
2001,单线,2089.857,2024-03-23 04:15:00,0.05,1,0.02,0,1,82,102,1193,29019
2001,单线,2090.344,2024-03-23 04:15:00,0.03,0,0.04,1,1,81,102,1193,29019
2001,单线,2090.508,2024-03-23 04:15:00,0.04,1,0.03,0,1,81,102,1193,29019
2001,单线,2090.276,2024-03-23 04:15:00,0.05,1,0.02,0,1,81,102,1193,29019
2001,单线,2090.38,2024-03-23 04:15:00,0.04,1,0.03,0,1,81,102,1193,29019
2001,单线,2090.013,2024-03-23 04:15:00,0.03,0,0.04,1,1,81,102,1193,29019
2001,单线,2090.051,2024-03-23 04:15:00,0.04,1,0.04,1,1,81,102,1193,29019
2001,单线,2089.919,2024-03-23 04:15:00,0.05,1,0.03,0,1,82,102,1193,29019
2001,单线,2089.982,2024-03-23 04:15:00,0.04,1,0.04,1,1,82,102,1193,29019
2001,单线,2089.342,2024-03-23 04:16:00,0.04,1,0.03,0,1,82,102,1193,29019
2001,单线,2089.178,2024-03-23 04:16:00,0.03,0,0.04,1,1,83,102,1193,29019
2001,单线,2088.56,2024-03-23 04:16:00,0.04,1,0.03,0,1,84,102,1193,29019
2001,单线,2065.554,2024-03-23 04:16:00,0.05,1,0.01,0,1,70,102,1353,83332
2001,单线,2088.914,2024-03-23 04:16:00,0.03,0,0.05,1,1,84,102,1193,29019
2001,单线,2088.752,2024-03-23 04:16:00,0.05,1,0.03,0,1,84,102,1193,29019
2001,单线,2066.989,2024-03-23 04:17:00,0.05,1,0.01,0,1,70,102,1353,83332
2001,单线,2067.022,2024-03-23 04:17:00,0.07,1,0.01,0,1,69,102,1353,83332
2001,单线,2067.734,2024-03-23 04:18:00,0.05,1,0.01,0,1,69,102,1353,83332
2001,单线,2086.004,2024-03-23 04:18:00,0.05,1,0.01,0,1,51,102,1193,29019
2001,单线,2086.486,2024-03-23 04:18:00,0.04,1,0.04,1,1,75,102,1193,29019
2001,单线,2068.248,2024-03-23 04:18:00,0.05,1,0.01,0,1,69,102,1353,83332
2001,单线,2068.695,2024-03-23 04:19:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2069.665,2024-03-23 04:19:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2069.633,2024-03-23 04:19:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2070.569,2024-03-23 04:20:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2071.381,2024-03-23 04:21:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2071.891,2024-03-23 04:21:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2071.923,2024-03-23 04:21:00,0.06,1,0.01,0,1,68,102,1353,83332
2001,单线,2072.718,2024-03-23 04:22:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2074.306,2024-03-23 04:23:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2074.813,2024-03-23 04:24:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2075.161,2024-03-23 04:24:00,0.06,1,0.01,0,1,68,102,1353,83332
2001,单线,2075.129,2024-03-23 04:24:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2075.192,2024-03-23 04:24:00,0.06,1,0.01,0,1,68,102,1353,83332
2001,单线,2075.668,2024-03-23 04:25:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2075.795,2024-03-23 04:25:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2075.762,2024-03-23 04:25:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2076.112,2024-03-23 04:25:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2078.703,2024-03-23 04:27:00,0.05,1,0.01,0,1,67,102,1353,83332
2001,单线,2078.294,2024-03-23 04:27:00,0.05,1,0.01,0,1,68,102,1353,83332
2001,单线,2079.601,2024-03-23 04:28:00,0.06,1,0.01,0,1,67,102,1353,83332
2001,单线,2080.981,2024-03-23 04:29:00,0.05,1,0.01,0,1,67,102,1353,83332
2001,单线,2083.557,2024-03-23 04:32:00,0.05,1,0.01,0,1,62,102,1353,83332
2001,单线,2083.601,2024-03-23 04:32:00,0.05,1,0.01,0,1,62,102,1353,83332
2001,单线,2084.304,2024-03-23 04:33:00,0.05,1,0.01,0,1,59,102,1353,83332
2001,单线,2086.914,2024-03-23 04:35:00,0.04,1,0.0,0,1,61,102,1353,83332
2001,单线,2082.374,2024-03-23 04:38:00,0.04,1,0.03,0,1,56,102,1193,29019
2001,单线,2090.911,2024-03-23 04:39:00,0.05,1,0.01,0,1,69,102,1353,83332
2001,单线,2081.817,2024-03-23 04:39:00,0.04,1,0.03,0,1,75,102,1193,29019
2001,单线,2082.097,2024-03-23 04:39:00,0.05,1,0.02,0,1,67,102,1193,29019
2001,单线,2081.848,2024-03-23 04:39:00,0.04,1,0.03,0,1,74,102,1193,29019
2001,单线,2090.294,2024-03-23 04:39:00,0.05,1,0.01,0,1,62,102,1353,83332
2001,单线,2081.91,2024-03-23 04:39:00,0.04,1,0.03,0,1,73,102,1193,29019
2001,单线,2081.582,2024-03-23 04:39:00,0.05,1,0.03,0,1,80,102,1193,29019
2001,单线,2081.879,2024-03-23 04:39:00,0.05,1,0.04,1,1,73,102,1193,29019
2001,单线,2091.042,2024-03-23 04:40:00,0.05,1,0.01,0,1,70,102,1353,83332
2001,单线,2091.384,2024-03-23 04:40:00,0.05,1,0.01,0,1,74,102,1353,83332
2001,单线,2091.737,2024-03-23 04:40:00,0.05,1,0.01,0,1,77,102,1353,83332
2001,单线,2091.009,2024-03-23 04:40:00,0.05,1,0.01,0,1,70,102,1353,83332
2001,单线,2078.699,2024-03-23 04:41:00,0.04,1,0.03,0,1,84,102,1193,29019
2001,单线,2093.257,2024-03-23 04:41:00,0.05,1,0.01,0,1,59,102,1353,83332
2001,单线,2093.299,2024-03-23 04:41:00,0.05,1,0.01,0,1,57,102,1353,83332
2001,单线,2078.286,2024-03-23 04:42:00,0.05,1,0.02,0,1,85,102,1193,29019
2001,单线,2075.159,2024-03-23 04:44:00,0.05,1,0.03,0,1,85,102,1193,29019
2001,单线,2074.291,2024-03-23 04:44:00,0.05,1,0.01,0,1,85,102,1193,29019
2001,单线,2074.938,2024-03-23 04:44:00,0.04,1,0.04,1,1,85,102,1193,29019
2001,单线,2075.128,2024-03-23 04:44:00,0.06,1,0.03,0,1,85,102,1193,29019
2001,单线,2075.001,2024-03-23 04:44:00,0.04,1,0.03,0,1,85,102,1193,29019
2001,单线,2074.594,2024-03-23 04:44:00,0.04,1,0.03,0,1,85,102,1193,29019
2001,单线,2074.97,2024-03-23 04:44:00,0.04,1,0.03,0,1,85,102,1193,29019
2001,单线,2075.19,2024-03-23 04:44:00,0.04,1,0.04,1,1,85,102,1193,29019
2001,单线,2070.859,2024-03-23 04:47:00,0.05,1,0.02,0,1,84,102,1193,29019
2001,单线,2069.303,2024-03-23 04:48:00,0.04,1,0.03,0,1,83,102,1193,29019
2001,单线,2069.697,2024-03-23 04:48:00,0.04,1,0.03,0,1,83,102,1193,29019
2001,单线,2067.77,2024-03-23 04:49:00,0.06,1,0.02,0,1,85,102,1193,29019
2001,单线,2067.01,2024-03-23 04:50:00,0.04,1,0.03,0,1,85,102,1193,29019
2001,单线,2066.978,2024-03-23 04:50:00,0.04,1,0.03,0,1,85,102,1193,29019
2001,单线,2065.986,2024-03-23 04:50:00,0.04,1,0.03,0,1,85,102,1193,29019
2001,单线,2065.583,2024-03-23 04:51:00,0.04,1,0.05,1,1,85,102,1193,29019
2001,单线,2063.722,2024-03-23 04:52:00,0.05,1,0.02,0,1,85,102,1193,29019
2001,单线,2062.648,2024-03-23 04:53:00,0.04,1,0.03,0,1,85,102,1193,29019
2001,单线,2061.834,2024-03-23 04:53:00,0.04,1,0.03,0,1,85,102,1193,29019
2001,单线,2061.281,2024-03-23 04:54:00,0.05,1,0.02,0,1,83,102,1193,29019
2001,单线,2061.075,2024-03-23 04:54:00,0.04,1,0.03,0,1,81,102,1193,29019
2001,单线,2061.011,2024-03-23 04:54:00,0.04,1,0.04,1,1,81,102,1193,29019
2001,单线,2059.844,2024-03-23 04:55:00,0.05,1,0.05,1,1,82,102,1193,29019
2001,单线,2055.42,2024-03-23 04:58:00,0.03,0,0.04,1,1,69,102,1193,29019
2001,单线,2055.494,2024-03-23 04:58:00,0.04,1,0.03,0,1,69,102,1193,29019
2001,单线,2055.456,2024-03-23 04:58:00,0.03,0,0.04,1,1,69,102,1193,29019
2001,单线,2054.433,2024-03-23 04:59:00,0.04,1,0.03,0,1,71,102,1193,29019
2001,单线,2054.273,2024-03-23 04:59:00,0.05,1,0.02,0,1,72,102,1193,29019
2001,单线,2054.394,2024-03-23 04:59:00,0.04,1,0.03,0,1,71,102,1193,29019
2001,单线,2052.688,2024-03-23 05:01:00,0.02,0,0.04,1,1,65,102,1193,29019
2001,单线,2052.162,2024-03-23 05:01:00,0.05,1,0.02,0,1,72,102,1193,29019
2001,单线,2052.652,2024-03-23 05:01:00,0.03,0,0.04,1,1,66,102,1193,29019
2001,单线,2051.05,2024-03-23 05:02:00,0.05,1,0.03,0,1,77,102,1193,29019
2001,单线,2050.123,2024-03-23 05:03:00,0.04,1,0.03,0,1,81,102,1193,29019
2001,单线,2044.651,2024-03-23 05:07:00,0.05,1,0.02,0,1,80,102,1193,29019
2001,单线,2041.579,2024-03-23 05:09:00,0.04,1,0.03,0,1,73,102,1193,29019
2001,单线,2040.915,2024-03-23 05:10:00,0.05,1,0.02,0,1,77,102,1193,29019
2001,单线,2040.189,2024-03-23 05:10:00,0.02,0,0.04,1,1,80,102,1193,29019
2001,单线,2039.347,2024-03-23 05:11:00,0.03,0,0.04,1,1,81,102,1193,29019
2001,单线,2039.378,2024-03-23 05:11:00,0.05,1,0.03,0,1,81,102,1193,29019
2001,单线,2039.28,2024-03-23 05:11:00,0.04,1,0.03,0,1,81,102,1193,29019
2001,单线,2039.441,2024-03-23 05:11:00,0.05,1,0.02,0,1,81,102,1193,29019
2001,单线,2039.316,2024-03-23 05:11:00,0.04,1,0.03,0,1,81,102,1193,29019
2001,单线,2036.502,2024-03-23 05:13:00,0.04,1,0.04,1,1,81,102,1193,29019
2001,单线,2036.47,2024-03-23 05:13:00,0.03,0,0.04,1,1,82,102,1193,29019
2001,单线,2035.956,2024-03-23 05:14:00,0.03,0,0.05,1,1,82,102,1193,29019
2001,单线,2035.691,2024-03-23 05:14:00,0.05,1,0.02,0,1,82,102,1193,29019
2001,单线,2034.231,2024-03-23 05:15:00,0.04,1,0.03,0,1,80,102,1193,29019
2001,单线,2033.354,2024-03-23 05:16:00,0.04,1,0.03,0,1,79,102,1193,29019
2001,单线,2032.001,2024-03-23 05:17:00,0.04,1,0.03,0,1,76,102,1193,29019
2001,单线,2031.181,2024-03-23 05:17:00,0.04,1,0.03,0,1,76,102,1193,29019
2001,单线,2030.416,2024-03-23 05:18:00,0.03,0,0.04,1,1,78,102,1193,29019
2001,单线,2029.275,2024-03-23 05:19:00,0.04,1,0.02,0,1,78,102,1193,29019
2001,单线,2024.629,2024-03-23 05:23:00,0.06,1,0.04,1,1,74,102,1193,29019
2001,单线,2024.597,2024-03-23 05:23:00,0.03,0,0.04,1,1,74,102,1193,29019
2001,单线,2024.534,2024-03-23 05:23:00,0.05,1,0.04,1,1,74,102,1193,29019
2001,单线,2024.692,2024-03-23 05:23:00,0.05,1,0.03,0,1,74,102,1193,29019
2001,单线,2024.661,2024-03-23 05:23:00,0.04,1,0.05,1,1,74,102,1193,29019
2001,单线,2023.618,2024-03-23 05:24:00,0.04,1,0.03,0,1,72,102,1193,29019
2001,单线,2023.426,2024-03-23 05:24:00,0.05,1,0.03,0,1,72,102,1193,29019
