线号,行别,里程,日期,垂加,垂加等级,水加,水加等级,数据等级,车速,车型,车号,车次,设备ID,垂加_abs,水加_abs,max_acc,公里区间,50米网格里程,等级冲突标记
1001,单线,1053.974,2024-03-26 17:31:00,0.05,1,0.02,0,1,75,101,1259,45492,101_1259,0.05,0.02,0.05,1053,1053.95,0
1001,单线,1053.273,2024-03-26 17:31:00,0.06,1,0.03,0,1,76,101,1259,45492,101_1259,0.06,0.03,0.06,1053,1053.25,0
1001,单线,1054.197,2024-03-26 17:31:00,0.05,1,0.02,0,1,75,101,1259,45492,101_1259,0.05,0.02,0.05,1054,1054.2,0
1001,单线,1054.134,2024-03-26 17:31:00,0.07,1,0.03,0,1,75,101,1259,45492,101_1259,0.07,0.03,0.07,1054,1054.15,0
1001,单线,1053.91,2024-03-26 17:31:00,0.05,1,0.03,0,1,75,101,1259,45492,101_1259,0.05,0.03,0.05,1053,1053.9,0
1001,单线,1053.493,2024-03-26 17:31:00,0.06,1,0.02,0,1,76,101,1259,45492,101_1259,0.06,0.02,0.06,1053,1053.5,0
1001,单线,1053.622,2024-03-26 17:31:00,0.06,1,0.03,0,1,76,101,1259,45492,101_1259,0.06,0.03,0.06,1053,1053.6,0
1001,单线,1053.877,2024-03-26 17:31:00,0.05,1,0.02,0,1,75,101,1259,45492,101_1259,0.05,0.02,0.05,1053,1053.9,0
1001,单线,1053.591,2024-03-26 17:31:00,0.05,1,0.02,0,1,76,101,1259,45492,101_1259,0.05,0.02,0.05,1053,1053.6,0
1001,单线,1054.323,2024-03-26 17:31:00,0.05,1,0.02,0,1,75,101,1259,45492,101_1259,0.05,0.02,0.05,1054,1054.3,0
1001,单线,1054.292,2024-03-26 17:31:00,0.06,1,0.02,0,1,75,101,1259,45492,101_1259,0.06,0.02,0.06,1054,1054.3,0
1001,单线,1052.665,2024-03-26 17:32:00,0.07,1,0.02,0,1,75,101,1259,45492,101_1259,0.07,0.02,0.07,1052,1052.65,0
1001,单线,1053.052,2024-03-26 17:32:00,0.06,1,0.03,0,1,76,101,1259,45492,101_1259,0.06,0.03,0.06,1053,1053.05,0
1001,单线,1052.249,2024-03-26 17:32:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1052,1052.25,0
1001,单线,1052.823,2024-03-26 17:32:00,0.08,2,0.02,0,2,75,101,1259,45492,101_1259,0.08,0.02,0.08,1052,1052.8,0
1001,单线,1052.988,2024-03-26 17:32:00,0.07,1,0.03,0,1,76,101,1259,45492,101_1259,0.07,0.03,0.07,1052,1053.0,0
1001,单线,1052.919,2024-03-26 17:32:00,0.05,1,0.02,0,1,75,101,1259,45492,101_1259,0.05,0.02,0.05,1052,1052.9,0
1001,单线,1052.602,2024-03-26 17:32:00,0.07,1,0.01,0,1,75,101,1259,45492,101_1259,0.07,0.01,0.07,1052,1052.6,0
1001,单线,1052.888,2024-03-26 17:32:00,0.07,1,0.02,0,1,75,101,1259,45492,101_1259,0.07,0.02,0.07,1052,1052.9,0
1001,单线,1052.955,2024-03-26 17:32:00,0.06,1,0.03,0,1,75,101,1259,45492,101_1259,0.06,0.03,0.06,1052,1052.95,0
1001,单线,1053.083,2024-03-26 17:32:00,0.06,1,0.02,0,1,76,101,1259,45492,101_1259,0.06,0.02,0.06,1053,1053.1,0
1001,单线,1052.504,2024-03-26 17:32:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1052,1052.5,0
1001,单线,1051.988,2024-03-26 17:32:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1051,1052.0,0
1001,单线,1051.957,2024-03-26 17:32:00,0.06,1,0.02,0,1,73,101,1259,45492,101_1259,0.06,0.02,0.06,1051,1051.95,0
1001,单线,1052.282,2024-03-26 17:32:00,0.06,1,0.02,0,1,74,101,1259,45492,101_1259,0.06,0.02,0.06,1052,1052.3,0
1001,单线,1052.856,2024-03-26 17:32:00,0.07,1,0.02,0,1,75,101,1259,45492,101_1259,0.07,0.02,0.07,1052,1052.85,0
1001,单线,1052.313,2024-03-26 17:32:00,0.06,1,0.02,0,1,74,101,1259,45492,101_1259,0.06,0.02,0.06,1052,1052.3,0
1001,单线,1052.698,2024-03-26 17:32:00,0.06,1,0.02,0,1,75,101,1259,45492,101_1259,0.06,0.02,0.06,1052,1052.7,0
1001,单线,1053.019,2024-03-26 17:32:00,0.07,1,0.03,0,1,76,101,1259,45492,101_1259,0.07,0.03,0.07,1053,1053.0,0
1001,单线,1052.729,2024-03-26 17:32:00,0.05,1,0.02,0,1,75,101,1259,45492,101_1259,0.05,0.02,0.05,1052,1052.75,0
1001,单线,1050.843,2024-03-26 17:33:00,0.08,2,0.02,0,2,73,101,1259,45492,101_1259,0.08,0.02,0.08,1050,1050.85,0
1001,单线,1051.266,2024-03-26 17:33:00,0.05,1,0.03,0,1,72,101,1259,45492,101_1259,0.05,0.03,0.05,1051,1051.25,0
1001,单线,1051.235,2024-03-26 17:33:00,0.06,1,0.04,0,1,72,101,1259,45492,101_1259,0.06,0.04,0.06,1051,1051.25,0
1001,单线,1051.692,2024-03-26 17:33:00,0.07,1,0.03,0,1,72,101,1259,45492,101_1259,0.07,0.03,0.07,1051,1051.7,0
1001,单线,1051.203,2024-03-26 17:33:00,0.06,1,0.04,0,1,72,101,1259,45492,101_1259,0.06,0.04,0.06,1051,1051.2,0
1001,单线,1051.926,2024-03-26 17:33:00,0.05,1,0.03,0,1,73,101,1259,45492,101_1259,0.05,0.03,0.05,1051,1051.95,0
1001,单线,1051.66,2024-03-26 17:33:00,0.05,1,0.04,0,1,72,101,1259,45492,101_1259,0.05,0.04,0.05,1051,1051.65,0
1001,单线,1050.776,2024-03-26 17:33:00,0.06,1,0.03,0,1,73,101,1259,45492,101_1259,0.06,0.03,0.06,1050,1050.8,0
1001,单线,1051.005,2024-03-26 17:33:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1051,1051.0,0
1001,单线,1051.402,2024-03-26 17:33:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1051,1051.4,0
1001,单线,1050.808,2024-03-26 17:33:00,0.07,1,0.03,0,1,73,101,1259,45492,101_1259,0.07,0.03,0.07,1050,1050.8,0
1001,单线,1051.566,2024-03-26 17:33:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1051,1051.55,0
1001,单线,1051.496,2024-03-26 17:33:00,0.05,1,0.03,0,1,72,101,1259,45492,101_1259,0.05,0.03,0.05,1051,1051.5,0
1001,单线,1051.534,2024-03-26 17:33:00,0.06,1,0.03,0,1,72,101,1259,45492,101_1259,0.06,0.03,0.06,1051,1051.55,0
1001,单线,1049.932,2024-03-26 17:34:00,0.07,1,0.02,0,1,74,101,1259,45492,101_1259,0.07,0.02,0.07,1049,1049.95,0
1001,单线,1050.222,2024-03-26 17:34:00,0.06,1,0.02,0,1,74,101,1259,45492,101_1259,0.06,0.02,0.06,1050,1050.2,0
1001,单线,1049.672,2024-03-26 17:34:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1049,1049.65,0
1001,单线,1050.611,2024-03-26 17:34:00,0.06,1,0.02,0,1,74,101,1259,45492,101_1259,0.06,0.02,0.06,1050,1050.6,0
1001,单线,1049.867,2024-03-26 17:34:00,0.05,1,0.04,0,1,74,101,1259,45492,101_1259,0.05,0.04,0.05,1049,1049.85,0
1001,单线,1049.765,2024-03-26 17:34:00,0.07,1,0.03,0,1,74,101,1259,45492,101_1259,0.07,0.03,0.07,1049,1049.75,0
1001,单线,1049.964,2024-03-26 17:34:00,0.06,1,0.02,0,1,74,101,1259,45492,101_1259,0.06,0.02,0.06,1049,1049.95,0
1001,单线,1049.995,2024-03-26 17:34:00,0.05,1,0.03,0,1,74,101,1259,45492,101_1259,0.05,0.03,0.05,1049,1050.0,0
1001,单线,1050.712,2024-03-26 17:34:00,0.06,1,0.03,0,1,74,101,1259,45492,101_1259,0.06,0.03,0.06,1050,1050.7,0
1001,单线,1048.832,2024-03-26 17:35:00,0.08,2,0.04,0,2,74,101,1259,45492,101_1259,0.08,0.04,0.08,1048,1048.85,0
1001,单线,1048.7,2024-03-26 17:35:00,0.06,1,0.02,0,1,73,101,1259,45492,101_1259,0.06,0.02,0.06,1048,1048.7,0
1001,单线,1048.283,2024-03-26 17:35:00,0.05,1,0.03,0,1,73,101,1259,45492,101_1259,0.05,0.03,0.05,1048,1048.3,0
1001,单线,1048.994,2024-03-26 17:35:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1048,1049.0,0
1001,单线,1048.376,2024-03-26 17:35:00,0.06,1,0.02,0,1,73,101,1259,45492,101_1259,0.06,0.02,0.06,1048,1048.4,0
1001,单线,1049.025,2024-03-26 17:35:00,0.06,1,0.02,0,1,74,101,1259,45492,101_1259,0.06,0.02,0.06,1049,1049.0,0
1001,单线,1048.473,2024-03-26 17:35:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1048,1048.45,0
1001,单线,1048.763,2024-03-26 17:35:00,0.05,1,0.03,0,1,74,101,1259,45492,101_1259,0.05,0.03,0.05,1048,1048.75,0
1001,单线,1048.407,2024-03-26 17:35:00,0.08,2,0.03,0,2,73,101,1259,45492,101_1259,0.08,0.03,0.08,1048,1048.4,0
1001,单线,1048.345,2024-03-26 17:35:00,0.05,1,0.01,0,1,73,101,1259,45492,101_1259,0.05,0.01,0.05,1048,1048.35,0
1001,单线,1048.439,2024-03-26 17:35:00,0.05,1,0.03,0,1,73,101,1259,45492,101_1259,0.05,0.03,0.05,1048,1048.45,0
1001,单线,1048.507,2024-03-26 17:35:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1048,1048.5,0
1001,单线,1048.634,2024-03-26 17:35:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1048,1048.65,0
1001,单线,1048.666,2024-03-26 17:35:00,0.07,1,0.02,0,1,73,101,1259,45492,101_1259,0.07,0.02,0.07,1048,1048.65,0
1001,单线,1049.089,2024-03-26 17:35:00,0.06,1,0.01,0,1,74,101,1259,45492,101_1259,0.06,0.01,0.06,1049,1049.1,0
1001,单线,1048.899,2024-03-26 17:35:00,0.06,1,0.03,0,1,74,101,1259,45492,101_1259,0.06,0.03,0.06,1048,1048.9,0
1001,单线,1048.731,2024-03-26 17:35:00,0.06,1,0.03,0,1,74,101,1259,45492,101_1259,0.06,0.03,0.06,1048,1048.75,0
1001,单线,1049.352,2024-03-26 17:35:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1049,1049.35,0
1001,单线,1049.056,2024-03-26 17:35:00,0.05,1,0.03,0,1,74,101,1259,45492,101_1259,0.05,0.03,0.05,1049,1049.05,0
1001,单线,1047.927,2024-03-26 17:36:00,0.06,1,0.03,0,1,73,101,1259,45492,101_1259,0.06,0.03,0.06,1047,1047.95,0
1001,单线,1047.894,2024-03-26 17:36:00,0.05,1,0.01,0,1,73,101,1259,45492,101_1259,0.05,0.01,0.05,1047,1047.9,0
1001,单线,1048.126,2024-03-26 17:36:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1048,1048.15,0
1001,单线,1048.157,2024-03-26 17:36:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1048,1048.15,0
1001,单线,1048.062,2024-03-26 17:36:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1048,1048.05,0
1001,单线,1047.63,2024-03-26 17:36:00,0.05,1,0.03,0,1,73,101,1259,45492,101_1259,0.05,0.03,0.05,1047,1047.65,0
1001,单线,1047.728,2024-03-26 17:36:00,0.05,1,0.03,0,1,73,101,1259,45492,101_1259,0.05,0.03,0.05,1047,1047.75,0
1001,单线,1047.304,2024-03-26 17:36:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1047,1047.3,0
1001,单线,1047.863,2024-03-26 17:36:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1047,1047.85,0
1001,单线,1047.073,2024-03-26 17:36:00,0.05,1,0.04,0,1,72,101,1259,45492,101_1259,0.05,0.04,0.05,1047,1047.05,0
1001,单线,1047.336,2024-03-26 17:36:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1047,1047.35,0
1001,单线,1047.106,2024-03-26 17:36:00,0.05,1,0.03,0,1,72,101,1259,45492,101_1259,0.05,0.03,0.05,1047,1047.1,0
1001,单线,1046.462,2024-03-26 17:37:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1046,1046.45,0
1001,单线,1045.944,2024-03-26 17:37:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1045,1045.95,0
1001,单线,1046.399,2024-03-26 17:37:00,0.09,2,0.03,0,2,72,101,1259,45492,101_1259,0.09,0.03,0.09,1046,1046.4,0
1001,单线,1046.555,2024-03-26 17:37:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1046,1046.55,0
1001,单线,1046.493,2024-03-26 17:37:00,0.06,1,0.03,0,1,72,101,1259,45492,101_1259,0.06,0.03,0.06,1046,1046.5,0
1001,单线,1046.744,2024-03-26 17:37:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1046,1046.75,0
1001,单线,1046.619,2024-03-26 17:37:00,0.07,1,0.03,0,1,72,101,1259,45492,101_1259,0.07,0.03,0.07,1046,1046.6,0
1001,单线,1046.273,2024-03-26 17:37:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1046,1046.25,0
1001,单线,1046.103,2024-03-26 17:37:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1046,1046.1,0
1001,单线,1046.588,2024-03-26 17:37:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1046,1046.6,0
1001,单线,1046.713,2024-03-26 17:37:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1046,1046.7,0
1001,单线,1046.431,2024-03-26 17:37:00,0.08,2,0.02,0,2,72,101,1259,45492,101_1259,0.08,0.02,0.08,1046,1046.45,0
1001,单线,1046.306,2024-03-26 17:37:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1046,1046.3,0
1001,单线,1046.524,2024-03-26 17:37:00,0.07,1,0.03,0,1,72,101,1259,45492,101_1259,0.07,0.03,0.07,1046,1046.5,0
1001,单线,1046.682,2024-03-26 17:37:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1046,1046.7,0
1001,单线,1045.975,2024-03-26 17:37:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1045,1045.95,0
1001,单线,1046.337,2024-03-26 17:37:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1046,1046.35,0
1001,单线,1045.368,2024-03-26 17:38:00,0.05,1,0.03,0,1,72,101,1259,45492,101_1259,0.05,0.03,0.05,1045,1045.35,0
1001,单线,1045.099,2024-03-26 17:38:00,0.06,1,0.02,0,1,71,101,1259,45492,101_1259,0.06,0.02,0.06,1045,1045.1,0
1001,单线,1045.304,2024-03-26 17:38:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1045,1045.3,0
1001,单线,1045.432,2024-03-26 17:38:00,0.05,1,0.03,0,1,72,101,1259,45492,101_1259,0.05,0.03,0.05,1045,1045.45,0
1001,单线,1044.711,2024-03-26 17:38:00,0.05,1,0.02,0,1,71,101,1259,45492,101_1259,0.05,0.02,0.05,1044,1044.7,0
1001,单线,1045.656,2024-03-26 17:38:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1045,1045.65,0
1001,单线,1045.06,2024-03-26 17:38:00,0.05,1,0.02,0,1,71,101,1259,45492,101_1259,0.05,0.02,0.05,1045,1045.05,0
1001,单线,1045.4,2024-03-26 17:38:00,0.05,1,0.03,0,1,72,101,1259,45492,101_1259,0.05,0.03,0.05,1045,1045.4,0
1001,单线,1045.234,2024-03-26 17:38:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1045,1045.25,0
1001,单线,1045.815,2024-03-26 17:38:00,0.05,1,0.03,0,1,72,101,1259,45492,101_1259,0.05,0.03,0.05,1045,1045.8,0
1001,单线,1043.762,2024-03-26 17:39:00,0.06,1,0.02,0,1,71,101,1259,45492,101_1259,0.06,0.02,0.06,1043,1043.75,0
1001,单线,1043.696,2024-03-26 17:39:00,0.05,1,0.02,0,1,71,101,1259,45492,101_1259,0.05,0.02,0.05,1043,1043.7,0
1001,单线,1044.043,2024-03-26 17:39:00,0.05,1,0.02,0,1,71,101,1259,45492,101_1259,0.05,0.02,0.05,1044,1044.05,0
1001,单线,1043.972,2024-03-26 17:39:00,0.05,1,0.01,0,1,71,101,1259,45492,101_1259,0.05,0.01,0.05,1043,1043.95,0
1001,单线,1043.551,2024-03-26 17:39:00,0.05,1,0.02,0,1,71,101,1259,45492,101_1259,0.05,0.02,0.05,1043,1043.55,0
1001,单线,1044.64,2024-03-26 17:39:00,0.05,1,0.04,0,1,71,101,1259,45492,101_1259,0.05,0.04,0.05,1044,1044.65,0
1001,单线,1043.801,2024-03-26 17:39:00,0.05,1,0.02,0,1,71,101,1259,45492,101_1259,0.05,0.02,0.05,1043,1043.8,0
1001,单线,1044.188,2024-03-26 17:39:00,0.05,1,0.02,0,1,71,101,1259,45492,101_1259,0.05,0.02,0.05,1044,1044.2,0
1001,单线,1044.117,2024-03-26 17:39:00,0.06,1,0.02,0,1,71,101,1259,45492,101_1259,0.06,0.02,0.06,1044,1044.1,0
1001,单线,1044.536,2024-03-26 17:39:00,0.05,1,0.02,0,1,71,101,1259,45492,101_1259,0.05,0.02,0.05,1044,1044.55,0
1001,单线,1044.399,2024-03-26 17:39:00,0.05,1,0.02,0,1,71,101,1259,45492,101_1259,0.05,0.02,0.05,1044,1044.4,0
1001,单线,1044.607,2024-03-26 17:39:00,0.07,1,0.03,0,1,71,101,1259,45492,101_1259,0.07,0.03,0.07,1044,1044.6,0
1001,单线,1044.221,2024-03-26 17:39:00,0.06,1,0.02,0,1,71,101,1259,45492,101_1259,0.06,0.02,0.06,1044,1044.2,0
1001,单线,1042.685,2024-03-26 17:40:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1042,1042.7,0
1001,单线,1043.446,2024-03-26 17:40:00,0.05,1,0.02,0,1,71,101,1259,45492,101_1259,0.05,0.02,0.05,1043,1043.45,0
1001,单线,1042.387,2024-03-26 17:40:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1042,1042.4,0
1001,单线,1043.269,2024-03-26 17:40:00,0.05,1,0.02,0,1,71,101,1259,45492,101_1259,0.05,0.02,0.05,1043,1043.25,0
1001,单线,1042.847,2024-03-26 17:40:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1042,1042.85,0
1001,单线,1042.816,2024-03-26 17:40:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1042,1042.8,0
1001,单线,1042.453,2024-03-26 17:40:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1042,1042.45,0
1001,单线,1042.913,2024-03-26 17:40:00,0.07,1,0.02,0,1,71,101,1259,45492,101_1259,0.07,0.02,0.07,1042,1042.9,0
1001,单线,1042.586,2024-03-26 17:40:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1042,1042.6,0
1001,单线,1043.197,2024-03-26 17:40:00,0.06,1,0.02,0,1,71,101,1259,45492,101_1259,0.06,0.02,0.06,1043,1043.2,0
1001,单线,1042.484,2024-03-26 17:40:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1042,1042.5,0
1001,单线,1042.652,2024-03-26 17:40:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1042,1042.65,0
1001,单线,1042.554,2024-03-26 17:40:00,0.06,1,0.03,0,1,72,101,1259,45492,101_1259,0.06,0.03,0.06,1042,1042.55,0
1001,单线,1043.13,2024-03-26 17:40:00,0.05,1,0.02,0,1,71,101,1259,45492,101_1259,0.05,0.02,0.05,1043,1043.15,0
1001,单线,1042.717,2024-03-26 17:40:00,0.06,1,0.03,0,1,72,101,1259,45492,101_1259,0.06,0.03,0.06,1042,1042.7,0
1001,单线,1042.421,2024-03-26 17:40:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1042,1042.4,0
1001,单线,1043.018,2024-03-26 17:40:00,0.06,1,0.02,0,1,71,101,1259,45492,101_1259,0.06,0.02,0.06,1043,1043.0,0
1001,单线,1042.618,2024-03-26 17:40:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1042,1042.6,0
1001,单线,1043.341,2024-03-26 17:40:00,0.05,1,0.02,0,1,71,101,1259,45492,101_1259,0.05,0.02,0.05,1043,1043.35,0
1001,单线,1042.522,2024-03-26 17:40:00,0.07,1,0.02,0,1,72,101,1259,45492,101_1259,0.07,0.02,0.07,1042,1042.5,0
1001,单线,1041.169,2024-03-26 17:41:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1041,1041.15,0
1001,单线,1042.037,2024-03-26 17:41:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1042,1042.05,0
1001,单线,1042.068,2024-03-26 17:41:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1042,1042.05,0
1001,单线,1041.786,2024-03-26 17:41:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1041,1041.8,0
1001,单线,1041.232,2024-03-26 17:41:00,0.07,1,0.02,0,1,72,101,1259,45492,101_1259,0.07,0.02,0.07,1041,1041.25,0
1001,单线,1042.196,2024-03-26 17:41:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1042,1042.2,0
1001,单线,1041.661,2024-03-26 17:41:00,0.05,1,0.03,0,1,72,101,1259,45492,101_1259,0.05,0.03,0.05,1041,1041.65,0
1001,单线,1041.692,2024-03-26 17:41:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1041,1041.7,0
1001,单线,1041.201,2024-03-26 17:41:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1041,1041.2,0
1001,单线,1042.227,2024-03-26 17:41:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1042,1042.25,0
1001,单线,1041.755,2024-03-26 17:41:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1041,1041.75,0
1001,单线,1041.944,2024-03-26 17:41:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1041,1041.95,0
1001,单线,1042.164,2024-03-26 17:41:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1042,1042.15,0
1001,单线,1040.409,2024-03-26 17:42:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1040,1040.4,0
1001,单线,1040.374,2024-03-26 17:42:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1040,1040.35,0
1001,单线,1040.788,2024-03-26 17:42:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1040,1040.8,0
1001,单线,1041.038,2024-03-26 17:42:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1041,1041.05,0
1001,单线,1040.054,2024-03-26 17:42:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1040,1040.05,0
1001,单线,1040.342,2024-03-26 17:42:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1040,1040.35,0
1001,单线,1040.15,2024-03-26 17:42:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1040,1040.15,0
1001,单线,1040.181,2024-03-26 17:42:00,0.05,1,0.01,0,1,72,101,1259,45492,101_1259,0.05,0.01,0.05,1040,1040.2,0
1001,单线,1040.631,2024-03-26 17:42:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1040,1040.65,0
1001,单线,1039.959,2024-03-26 17:42:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1039,1039.95,0
1001,单线,1040.945,2024-03-26 17:42:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1040,1040.95,0
1001,单线,1040.118,2024-03-26 17:42:00,0.06,1,0.01,0,1,72,101,1259,45492,101_1259,0.06,0.01,0.06,1040,1040.1,0
1001,单线,1040.246,2024-03-26 17:42:00,0.07,1,0.02,0,1,72,101,1259,45492,101_1259,0.07,0.02,0.07,1040,1040.25,0
1001,单线,1040.757,2024-03-26 17:42:00,0.07,1,0.02,0,1,72,101,1259,45492,101_1259,0.07,0.02,0.07,1040,1040.75,0
1001,单线,1039.928,2024-03-26 17:42:00,0.05,1,0.03,0,1,72,101,1259,45492,101_1259,0.05,0.03,0.05,1039,1039.95,0
1001,单线,1040.212,2024-03-26 17:42:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1040,1040.2,0
1001,单线,1039.895,2024-03-26 17:42:00,0.05,1,0.03,0,1,72,101,1259,45492,101_1259,0.05,0.03,0.05,1039,1039.9,0
1001,单线,1039.424,2024-03-26 17:43:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1039,1039.4,0
1001,单线,1038.876,2024-03-26 17:43:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1038,1038.9,0
1001,单线,1038.942,2024-03-26 17:43:00,0.05,1,0.03,0,1,72,101,1259,45492,101_1259,0.05,0.03,0.05,1038,1038.95,0
1001,单线,1038.844,2024-03-26 17:43:00,0.07,1,0.03,0,1,72,101,1259,45492,101_1259,0.07,0.03,0.07,1038,1038.85,0
1001,单线,1038.717,2024-03-26 17:43:00,0.07,1,0.02,0,1,72,101,1259,45492,101_1259,0.07,0.02,0.07,1038,1038.7,0
1001,单线,1039.264,2024-03-26 17:43:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1039,1039.25,0
1001,单线,1038.781,2024-03-26 17:43:00,0.06,1,0.03,0,1,72,101,1259,45492,101_1259,0.06,0.03,0.06,1038,1038.8,0
1001,单线,1038.813,2024-03-26 17:43:00,0.06,1,0.04,0,1,72,101,1259,45492,101_1259,0.06,0.04,0.06,1038,1038.8,0
1001,单线,1039.069,2024-03-26 17:43:00,0.08,2,0.02,0,2,72,101,1259,45492,101_1259,0.08,0.02,0.08,1039,1039.05,0
1001,单线,1039.233,2024-03-26 17:43:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1039,1039.25,0
1001,单线,1039.771,2024-03-26 17:43:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1039,1039.75,0
