日期,线号,行别,里程,设备ID,车速,数据等级,corrected_level,level_is_correct,event_type,event_confidence,event_reason,prior_high_count_3d,prior_device_count_3d,trend_slope_3d,q1_reliability_score,q1_device_status
2024-02-27 07:08:00,4001,单线,4042.947,101_1202,116,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,8.28,abnormal
2024-02-27 18:52:00,3001,上行,3069.255,240_635,134,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",5,1,-4.5373028761557993e-08,89.24,normal
2024-02-27 18:52:00,3001,上行,3069.224,240_635,134,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",4,1,-4.5676613830779224e-08,89.24,normal
2024-02-27 18:52:00,3001,上行,3070.17,240_635,134,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,89.24,normal
2024-02-27 18:53:00,3001,上行,3067.157,240_635,133,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,89.24,normal
2024-02-27 18:53:00,3001,上行,3067.274,240_635,133,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,89.24,normal
2024-02-27 18:53:00,3001,上行,3067.48,240_635,132,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",4,1,-4.815959360805163e-08,89.24,normal
2024-02-27 18:53:00,3001,上行,3067.581,240_635,132,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,89.24,normal
2024-02-27 18:53:00,3001,上行,3067.796,240_635,132,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,89.24,normal
2024-02-27 18:53:00,3001,上行,3067.511,240_635,132,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",4,1,-2.409529715600782e-07,89.24,normal
2024-02-27 18:54:00,3001,上行,3064.694,240_635,115,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,89.24,normal
2024-02-27 23:04:00,3001,上行,3094.541,248_52,155,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",6,3,-6.830164231407284e-08,9.56,abnormal
2024-02-27 23:04:00,3001,上行,3095.102,248_52,155,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",4,1,5.251566185221937e-08,9.56,abnormal
2024-02-27 23:04:00,3001,上行,3095.066,248_52,155,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",3,1,0.0,9.56,abnormal
2024-02-27 23:04:00,3001,上行,3094.51,248_52,155,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",6,3,8.94684227673905e-08,9.56,abnormal
2024-02-27 23:05:00,3001,上行,3091.43,248_52,155,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,0.0,9.56,abnormal
2024-02-27 23:05:00,3001,上行,3091.655,248_52,155,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,0.0,9.56,abnormal
2024-02-27 23:05:00,3001,上行,3092.986,248_52,155,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,9.56,abnormal
2024-02-27 23:06:00,3001,上行,3088.21,248_52,155,2,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,9.56,abnormal
2024-02-27 23:06:00,3001,上行,3089.011,248_52,155,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,-1.6268098259313478e-07,9.56,abnormal
2024-02-27 23:06:00,3001,上行,3089.474,248_52,155,2,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,9.56,abnormal
2024-02-27 23:06:00,3001,上行,3090.185,248_52,155,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",3,1,-9.214360819461057e-09,9.56,abnormal
2024-02-27 23:07:00,3001,上行,3086.559,248_52,154,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",6,3,4.686894415098809e-08,9.56,abnormal
2024-02-27 23:07:00,3001,上行,3088.015,248_52,155,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,0.0,9.56,abnormal
2024-02-27 23:08:00,3001,上行,3084.792,248_52,144,2,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,9.56,abnormal
2024-02-27 23:10:00,3001,上行,3080.212,248_52,155,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,1.0521885521885517e-07,9.56,abnormal
2024-02-27 23:10:00,3001,上行,3078.734,248_52,155,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",3,1,-9.233823495463879e-09,9.56,abnormal
2024-02-27 23:10:00,3001,上行,3080.438,248_52,155,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,0.0,9.56,abnormal
2024-02-27 23:10:00,3001,上行,3079.148,248_52,155,2,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,9.56,abnormal
2024-02-27 23:11:00,3001,上行,3075.875,248_52,155,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,9.56,abnormal
2024-02-27 23:11:00,3001,上行,3075.844,248_52,155,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",4,1,4.486369209198398e-08,9.56,abnormal
2024-02-27 23:12:00,3001,上行,3074.61,248_52,155,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",3,1,-4.673736788041243e-09,9.56,abnormal
2024-02-27 23:14:00,3001,上行,3069.283,248_52,155,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",5,2,-2.867938690759957e-08,9.56,abnormal
2024-02-27 23:14:00,3001,上行,3069.476,248_52,155,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,9.56,abnormal
2024-02-27 23:14:00,3001,上行,3067.895,248_52,152,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",3,1,4.676102923984914e-09,9.56,abnormal
2024-02-27 23:14:00,3001,上行,3068.397,248_52,155,2,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,9.56,abnormal
2024-02-27 23:14:00,3001,上行,3069.252,248_52,155,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",7,2,-4.3949914246379205e-08,9.56,abnormal
2024-02-27 23:14:00,3001,上行,3068.1,248_52,153,2,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,9.56,abnormal
2024-02-27 23:14:00,3001,上行,3069.542,248_52,155,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,0.0,9.56,abnormal
2024-02-27 23:14:00,3001,上行,3069.97,248_52,155,2,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,9.56,abnormal
2024-02-27 23:15:00,3001,上行,3067.468,248_52,150,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",6,2,7.847282868071351e-09,9.56,abnormal
2024-02-27 23:15:00,3001,上行,3067.7,248_52,151,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,8.130081300813004e-08,9.56,abnormal
2024-02-27 23:15:00,3001,上行,3067.531,248_52,150,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",4,2,-5.380968509353955e-08,9.56,abnormal
2024-02-27 23:40:00,1001,单线,1062.153,101_1210,110,2,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,77.9,abnormal
2024-02-27 23:46:00,1001,单线,1051.453,101_1210,106,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,77.9,abnormal
2024-02-27 23:48:00,1001,单线,1047.71,101_1210,117,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,77.9,abnormal
2024-02-27 23:48:00,1001,单线,1047.679,101_1210,117,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,77.9,abnormal
2024-02-28 04:41:00,4001,单线,4001.536,101_1227,53,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-02-28 04:42:00,4001,单线,4001.574,101_1227,54,3,3,1,设备或干扰,0.7,仅同设备重复,1,1,-0.00033333333333333316,0.0,abnormal
2024-02-28 05:12:00,3001,上行,3086.557,240_226,117,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",7,3,-2.7580900551124798e-08,80.88,normal
2024-02-28 05:14:00,3001,上行,3083.947,240_226,116,2,3,0,线路问题,0.85,3天窗口复现,2,2,0.0,80.88,normal
2024-02-28 05:14:00,3001,上行,3083.98,240_226,116,2,3,0,线路问题,0.85,3天窗口复现,2,2,0.0,80.88,normal
2024-02-28 08:06:00,3001,上行,3095.935,240_57,115,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,87.9,normal
2024-02-28 08:07:00,3001,上行,3095.069,240_57,116,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",6,1,-7.548996742503668e-09,87.9,normal
2024-02-28 08:07:00,3001,上行,3095.106,240_57,116,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",6,1,-7.548996742503668e-09,87.9,normal
2024-02-28 08:07:00,3001,上行,3094.495,240_57,116,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",8,3,-2.4905713343648585e-08,87.9,normal
2024-02-28 08:10:00,3001,上行,3088.169,240_57,116,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,-3.063725490196081e-07,87.9,normal
2024-02-28 08:10:00,3001,上行,3089.464,240_57,116,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,-3.063725490196081e-07,87.9,normal
2024-02-28 08:11:00,3001,上行,3086.527,240_57,116,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",8,4,-5.3584418796735376e-08,87.9,normal
2024-02-28 08:12:00,3001,上行,3085.653,240_57,107,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,87.9,normal
2024-02-28 08:12:00,3001,上行,3085.732,240_57,109,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,87.9,normal
2024-02-28 08:12:00,3001,上行,3085.763,240_57,110,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,5.7372346528973085e-08,87.9,normal
2024-02-28 08:22:00,3001,上行,3074.595,240_57,114,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",4,1,-4.926795924882979e-08,87.9,normal
2024-02-28 08:26:00,3001,上行,3069.99,240_57,91,1,3,0,设备或干扰,0.7,仅同设备重复,1,1,-9.057971014492753e-07,87.9,normal
2024-02-28 08:27:00,3001,上行,3068.123,240_57,112,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,-3.013863773357447e-07,87.9,normal
2024-02-28 08:28:00,3001,上行,3067.514,240_57,112,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",8,2,-2.589458395017209e-08,87.9,normal
2024-02-28 08:28:00,3001,上行,3067.451,240_57,112,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",4,2,-5.199269247588872e-08,87.9,normal
2024-02-28 08:28:00,3001,上行,3067.58,240_57,112,2,3,0,线路问题,0.85,3天窗口复现,2,2,-2.6620377056219557e-07,87.9,normal
2024-02-28 08:34:00,3001,上行,3057.792,240_57,75,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,87.9,normal
2024-02-28 09:55:00,3001,上行,3016.85,240_635,104,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,89.24,normal
2024-02-28 10:31:00,4001,单线,4029.035,101_1202,127,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,8.28,abnormal
2024-02-28 10:37:00,4001,单线,4042.938,101_1202,137,1,3,0,设备或干扰,0.7,仅同设备重复,1,1,1.0107135637760268e-07,8.28,abnormal
2024-02-28 10:49:00,4001,单线,4070.675,101_1202,138,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,8.28,abnormal
2024-02-28 10:49:00,4001,单线,4070.643,101_1202,138,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,8.28,abnormal
2024-02-28 13:37:00,3001,上行,3038.552,240_72,67,3,3,1,线路问题,0.85,"3天多设备复现,3天窗口复现",3,2,-5.037826839574542e-09,99.47,normal
2024-02-28 18:55:00,3001,上行,3069.894,240_447,132,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,100.0,normal
2024-02-28 18:55:00,3001,上行,3069.352,240_447,132,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,-5.159958720330242e-08,100.0,normal
2024-02-28 18:56:00,3001,上行,3067.462,240_447,124,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",6,3,-1.3027776004408534e-07,100.0,normal
2024-02-28 19:54:00,3001,上行,3094.539,248_52,156,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",8,4,1.6123472300999484e-08,9.56,abnormal
2024-02-28 19:54:00,3001,上行,3095.106,248_52,156,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",7,2,-2.1504169979138015e-08,9.56,abnormal
2024-02-28 19:54:00,3001,上行,3094.507,248_52,156,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",8,4,3.923933762831526e-08,9.56,abnormal
2024-02-28 19:55:00,3001,上行,3091.428,248_52,156,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,0.0,9.56,abnormal
2024-02-28 19:56:00,3001,上行,3090.204,248_52,156,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",3,1,-3.5357410994241253e-08,9.56,abnormal
2024-02-28 19:57:00,3001,上行,3086.937,248_52,156,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,9.56,abnormal
2024-02-28 19:57:00,3001,上行,3086.631,248_52,156,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,9.56,abnormal
2024-02-28 19:57:00,3001,上行,3086.906,248_52,156,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,9.56,abnormal
2024-02-28 19:59:00,3001,上行,3080.606,248_52,155,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,9.56,abnormal
2024-02-28 20:00:00,3001,上行,3078.768,248_52,155,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",3,1,-3.537369590069605e-08,9.56,abnormal
2024-02-28 20:00:00,3001,上行,3079.163,248_52,155,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,-1.3333333333333328e-07,9.56,abnormal
2024-02-28 20:00:00,3001,上行,3080.216,248_52,156,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,6.083834747074414e-08,9.56,abnormal
2024-02-28 20:01:00,3001,上行,3075.845,248_52,155,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",4,1,5.147687404004321e-08,9.56,abnormal
2024-02-28 20:02:00,3001,上行,3074.617,248_52,155,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",4,2,-1.230305118707232e-08,9.56,abnormal
2024-02-28 20:04:00,3001,上行,3067.545,248_52,141,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",7,3,-2.4342323740716476e-08,9.56,abnormal
2024-02-28 20:04:00,3001,上行,3067.46,248_52,140,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",6,4,-1.0565844522392714e-07,9.56,abnormal
2024-02-28 20:04:00,3001,上行,3069.297,248_52,156,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",5,2,-5.076352299324867e-09,9.56,abnormal
2024-02-28 20:04:00,3001,上行,3069.166,248_52,156,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,0.0,9.56,abnormal
2024-02-28 20:04:00,3001,上行,3069.56,248_52,156,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",3,1,0.0,9.56,abnormal
2024-02-28 20:04:00,3001,上行,3067.882,248_52,150,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",3,1,1.4492628764268662e-08,9.56,abnormal
2024-02-28 20:04:00,3001,上行,3067.504,248_52,140,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",10,4,-4.4180862408457326e-08,9.56,abnormal
2024-02-28 20:04:00,3001,上行,3069.233,248_52,156,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",7,2,-2.9355512012565663e-08,9.56,abnormal
2024-02-28 20:58:00,3001,上行,3015.37,240_57,106,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,87.9,normal
2024-02-28 21:25:00,1001,单线,1078.814,102_1314,73,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,79.83,normal
2024-02-28 23:06:00,4001,单线,4035.748,105_1155,158,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,56.62,normal
2024-02-28 23:31:00,3001,上行,3038.574,240_271,67,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",3,2,-2.6890280616392812e-08,99.95,normal
2024-02-28 23:31:00,3001,上行,3038.528,240_271,67,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",3,2,5.2524915113901116e-09,99.95,normal
2024-02-28 23:57:00,1001,单线,1047.339,101_1356,113,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,91.31,normal
2024-02-28 23:57:00,1001,单线,1048.347,101_1356,112,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,91.31,normal
2024-02-29 01:37:00,4001,单线,4063.751,101_1202,115,1,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,8.28,abnormal
2024-02-29 01:39:00,4001,单线,4059.25,101_1202,116,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,8.28,abnormal
2024-02-29 05:09:00,3001,上行,3083.975,240_355,116,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",4,3,0.0,91.53,normal
2024-02-29 08:15:00,3001,上行,3083.977,240_351,115,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",4,3,3.5971251326299414e-08,90.5,normal
2024-02-29 08:16:00,3001,上行,3080.639,240_351,116,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,-3.367902542237035e-08,90.5,normal
2024-02-29 08:17:00,3001,上行,3080.46,240_351,116,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",3,1,-4.00619464423639e-08,90.5,normal
2024-02-29 08:22:00,3001,上行,3069.384,240_351,115,2,3,0,线路问题,0.85,3天窗口复现,2,2,-4.423299930510309e-08,90.5,normal
2024-02-29 08:23:00,3001,上行,3067.578,240_351,116,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",4,3,-2.712985662209283e-08,90.5,normal
2024-02-29 08:23:00,3001,上行,3067.883,240_351,116,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",4,1,-2.7189913350872486e-08,90.5,normal
2024-02-29 08:23:00,3001,上行,3068.162,240_351,116,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,90.5,normal
2024-02-29 09:52:00,4001,单线,4026.297,101_1296,116,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,91.51,normal
2024-02-29 20:34:00,3001,上行,3038.569,240_351,65,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",3,2,-1.5181513029074042e-08,90.5,normal
2024-02-29 23:55:00,1001,单线,1050.766,101_1357,105,2,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,74.35,abnormal
2024-02-29 23:57:00,1001,单线,1047.334,101_1357,114,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,74.35,abnormal
2024-02-29 23:57:00,1001,单线,1047.365,101_1357,114,3,3,1,设备或干扰,0.7,仅同设备重复,1,1,3.4722222222222224e-07,74.35,abnormal
2024-03-01 02:28:00,4001,单线,4029.918,101_1202,139,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,8.28,abnormal
2024-03-01 02:34:00,4001,单线,4042.933,101_1202,136,3,3,1,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,3.821902536237344e-08,8.28,abnormal
2024-03-01 02:46:00,4001,单线,4070.651,101_1202,137,3,3,1,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,-6.953135864274793e-08,8.28,abnormal
2024-03-01 02:46:00,4001,单线,4070.62,101_1202,137,3,3,1,设备或干扰,0.7,仅同设备重复,1,1,-6.953135864274794e-08,8.28,abnormal
2024-03-01 02:51:00,4001,单线,4082.607,101_1202,136,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,8.28,abnormal
2024-03-01 02:51:00,4001,单线,4081.536,101_1202,137,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,8.28,abnormal
2024-03-01 02:52:00,4001,单线,4083.908,101_1202,137,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,8.28,abnormal
2024-03-01 02:53:00,4001,单线,4085.734,101_1202,137,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,8.28,abnormal
2024-03-01 02:57:00,4001,单线,4096.639,101_1202,140,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,8.28,abnormal
2024-03-01 05:14:00,3001,上行,3083.949,240_231,116,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",5,3,1.263457064978868e-08,85.72,normal
2024-03-01 06:47:00,3001,上行,3075.824,240_352,114,3,3,1,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,-1.0604678701314514e-07,90.81,normal
2024-03-01 06:51:00,3001,上行,3067.885,240_352,115,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",3,2,-1.0502153540457939e-07,90.81,normal
2024-03-01 06:51:00,3001,上行,3067.514,240_352,115,3,3,1,线路问题,0.85,"3天多设备复现,3天窗口复现",7,3,-4.567635400988909e-08,90.81,normal
2024-03-01 07:21:00,3001,上行,3083.975,240_313,112,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",5,4,2.5017905055842596e-09,93.05,normal
2024-03-01 07:30:00,3001,上行,3067.879,240_313,113,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",4,3,-9.545755483827466e-08,93.05,normal
2024-03-01 07:30:00,3001,上行,3067.584,240_313,113,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",4,4,-2.51023806230344e-08,93.05,normal
2024-03-01 08:21:00,3001,上行,3067.921,101_215,116,1,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",5,4,-3.091452336705534e-08,93.15,low_evidence
2024-03-01 14:41:00,3001,上行,3094.516,248_52,156,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",5,2,3.675204684041795e-08,9.56,abnormal
2024-03-01 14:42:00,3001,上行,3091.45,248_52,156,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,0.0,9.56,abnormal
2024-03-01 14:44:00,3001,上行,3088.19,248_52,156,2,3,0,线路问题,0.85,3天窗口复现,2,2,1.7778898955522913e-08,9.56,abnormal
2024-03-01 14:44:00,3001,上行,3086.534,248_52,155,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",3,3,-1.6091546988219986e-08,9.56,abnormal
2024-03-01 14:45:00,3001,上行,3084.523,248_52,143,2,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,9.56,abnormal
2024-03-01 14:47:00,3001,上行,3080.206,248_52,156,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,-4.6827939626110566e-08,9.56,abnormal
2024-03-01 14:47:00,3001,上行,3080.592,248_52,154,2,3,0,线路问题,0.85,3天窗口复现,2,2,1.7381046753363468e-08,9.56,abnormal
2024-03-01 14:48:00,3001,上行,3075.864,248_52,156,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",4,2,-2.067920463258025e-08,9.56,abnormal
2024-03-01 14:49:00,3001,上行,3074.609,248_52,156,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",3,2,5.769204462390437e-08,9.56,abnormal
2024-03-01 14:49:00,3001,上行,3075.826,248_52,156,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",5,2,-2.3040686097866028e-08,9.56,abnormal
2024-03-01 14:51:00,3001,上行,3069.288,248_52,156,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",4,2,1.7597586169465664e-08,9.56,abnormal
2024-03-01 14:51:00,3001,上行,3069.548,248_52,156,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,0.0,9.56,abnormal
2024-03-01 14:51:00,3001,上行,3069.257,248_52,156,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",6,2,2.7857038423903066e-08,9.56,abnormal
2024-03-01 14:52:00,3001,上行,3067.536,248_52,141,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",10,6,-2.7248811226746325e-09,9.56,abnormal
2024-03-01 14:52:00,3001,上行,3067.498,248_52,140,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",11,5,-2.5405251934958324e-08,9.56,abnormal
2024-03-01 18:03:00,3001,上行,3038.531,240_231,64,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",4,3,-1.681350214945567e-08,85.72,normal
2024-03-01 19:29:00,3001,上行,3041.29,240_52,69,2,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,3.55,abnormal
2024-03-01 19:31:00,3001,上行,3038.538,240_52,68,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",5,4,4.034824822915496e-08,3.55,abnormal
2024-03-01 20:33:00,3001,上行,3041.293,240_351,68,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,90.5,normal
2024-03-01 20:35:00,3001,上行,3038.559,240_351,67,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",6,5,4.1995668007429056e-08,90.5,normal
2024-03-01 23:28:00,3001,上行,3041.3,240_635,67,2,3,0,线路问题,0.85,3天窗口复现,2,2,0.0,89.24,normal
2024-03-02 01:31:00,2001,单线,2081.781,102_1580,74,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-03-02 01:37:00,2001,单线,2075.002,102_1580,70,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-03-02 01:50:00,2001,单线,2057.113,102_1580,62,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-03-02 02:03:00,2001,单线,2041.518,102_1580,73,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-03-02 07:22:00,3001,上行,3085.716,240_226,114,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,-1.9516003122560518e-08,80.88,normal
2024-03-02 07:22:00,3001,上行,3085.752,240_226,114,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,-1.9516003122560518e-08,80.88,normal
2024-03-02 07:46:00,4001,单线,4027.508,105_1202,157,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,84.76,normal
2024-03-02 14:44:00,3001,上行,3094.512,248_52,156,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",3,1,2.3115429796464498e-08,9.56,abnormal
